timestamp,image_id,predicted_count,actual_count
2025-01-01 10:37:00,157,92.24591064453125,94.0
2025-01-01 10:38:00,158,81.46699523925781,89.0
2025-01-01 10:39:00,159,175.53759765625,177.0
2025-01-01 10:40:00,160,174.556396484375,143.0
2025-01-01 10:41:00,161,86.20878601074219,105.0
2025-01-01 10:42:00,162,68.61888122558594,85.0
2025-01-01 10:43:00,163,317.0821838378906,376.0
2025-01-01 10:44:00,164,171.0032501220703,104.0
2025-01-01 10:45:00,165,59.4997673034668,62.0
2025-01-01 10:46:00,166,93.35845184326172,107.0
2025-01-01 10:47:00,167,210.86807250976562,216.0
2025-01-01 10:48:00,168,23.385623931884766,24.0
2025-01-01 10:49:00,169,250.33010864257812,274.0
2025-01-01 10:50:00,170,26.99037742614746,31.0
2025-01-01 10:51:00,171,130.65719604492188,132.0
2025-01-01 10:52:00,172,88.28474426269531,91.0
2025-01-01 10:53:00,173,44.930137634277344,49.0
2025-01-01 10:54:00,174,188.18238830566406,194.0
2025-01-01 10:55:00,175,164.1561737060547,131.0
2025-01-01 10:56:00,176,46.668922424316406,55.0
2025-01-01 10:57:00,177,100.40896606445312,87.0
2025-01-01 10:58:00,178,37.19493865966797,38.0
2025-01-01 10:59:00,179,37.940452575683594,53.0
2025-01-01 11:00:00,180,170.83880615234375,184.0
2025-01-01 11:01:00,181,143.87655639648438,137.0
2025-01-01 11:02:00,182,89.37724304199219,95.0
2025-01-01 11:03:00,183,32.690948486328125,36.0
2025-01-01 11:04:00,184,24.444541931152344,28.0
2025-01-01 11:05:00,185,58.197608947753906,59.0
2025-01-01 11:06:00,186,59.0971794128418,62.0
2025-01-01 11:07:00,187,74.31466674804688,79.0
2025-01-01 11:08:00,188,309.80865478515625,304.0
2025-01-01 11:09:00,189,180.0613555908203,207.0
2025-01-01 11:10:00,190,134.47994995117188,142.0
2025-01-01 11:11:00,191,55.295433044433594,54.0
2025-01-01 11:12:00,192,141.56678771972656,164.0
2025-01-01 11:13:00,193,59.074188232421875,61.0
2025-01-01 11:14:00,194,151.05458068847656,200.0
2025-01-01 11:15:00,195,82.23623657226562,88.0
2025-01-01 11:16:00,196,44.10675811767578,38.0
2025-01-01 11:17:00,197,58.418495178222656,67.0
2025-01-01 11:18:00,198,50.16817092895508,57.0
2025-01-01 11:19:00,199,192.0269775390625,196.0
2025-01-01 11:20:00,200,52.46222686767578,61.0
2025-01-01 11:21:00,201,92.98699951171875,87.0
2025-01-01 11:22:00,202,141.8232421875,146.0
2025-01-01 11:23:00,203,30.12920379638672,24.0
2025-01-01 11:24:00,204,234.33041381835938,226.0
2025-01-01 11:25:00,205,32.481868743896484,38.0
2025-01-01 11:26:00,206,55.98129653930664,54.0
2025-01-01 11:27:00,207,54.70417785644531,66.0
2025-01-01 11:28:00,208,81.87765502929688,89.0
2025-01-01 11:29:00,209,18.538455963134766,19.0
2025-01-01 11:30:00,210,42.62791442871094,45.0
2025-01-01 11:31:00,211,94.6312026977539,92.0
2025-01-01 11:32:00,212,90.21966552734375,119.0
2025-01-01 11:33:00,213,187.3140106201172,177.0
2025-01-01 11:34:00,214,85.27059936523438,93.0
2025-01-01 11:35:00,215,348.35443115234375,327.0
2025-01-01 11:36:00,216,41.79304885864258,46.0
2025-01-01 11:37:00,217,139.461669921875,153.0
2025-01-01 11:38:00,218,25.73779296875,28.0
2025-01-01 11:39:00,219,71.44386291503906,66.0
2025-01-01 11:40:00,220,185.82611083984375,206.0
2025-01-01 11:41:00,221,89.84654235839844,98.0
2025-01-01 11:42:00,222,55.420040130615234,61.0
2025-01-01 11:43:00,223,48.0913200378418,51.0
2025-01-01 11:44:00,224,155.17245483398438,196.0
2025-01-01 11:45:00,225,31.33649253845215,33.0
2025-01-01 11:46:00,226,66.48313903808594,79.0
2025-01-01 11:47:00,227,65.0836181640625,68.0
2025-01-01 11:48:00,228,193.11599731445312,176.0
2025-01-01 11:49:00,229,91.67859649658203,110.0
2025-01-01 11:50:00,230,205.50450134277344,230.0
2025-01-01 11:51:00,231,178.27688598632812,200.0
2025-01-01 11:52:00,232,48.10658645629883,47.0
2025-01-01 11:53:00,233,68.08058166503906,63.0
2025-01-01 11:54:00,234,195.02130126953125,176.0
2025-01-01 11:55:00,235,85.27250671386719,93.0
2025-01-01 11:56:00,236,54.30316925048828,60.0
2025-01-01 11:57:00,237,50.76291275024414,51.0
2025-01-01 11:58:00,238,24.393386840820312,29.0
2025-01-01 11:59:00,239,50.03532409667969,51.0
2025-01-01 12:00:00,240,48.52326202392578,54.0
2025-01-01 12:01:00,241,340.3336486816406,429.0
2025-01-01 12:02:00,242,46.93303680419922,44.0
2025-01-01 12:03:00,243,172.90567016601562,198.0
2025-01-01 12:04:00,244,45.00168228149414,41.0
2025-01-01 12:05:00,245,172.58273315429688,166.0
2025-01-01 12:06:00,246,157.69326782226562,156.0
2025-01-01 12:07:00,247,35.38056564331055,42.0
2025-01-01 12:08:00,248,76.40565490722656,89.0
2025-01-01 12:09:00,249,42.16566467285156,48.0
2025-01-01 12:10:00,250,84.02141571044922,95.0
2025-01-01 12:11:00,251,244.23321533203125,331.0
2025-01-01 12:12:00,252,26.435131072998047,31.0
2025-01-01 12:13:00,253,36.502716064453125,41.0
2025-01-01 12:14:00,254,107.29583740234375,106.0
2025-01-01 12:15:00,255,26.61195182800293,28.0
2025-01-01 12:16:00,256,140.42489624023438,158.0
2025-01-01 12:17:00,257,70.68036651611328,90.0
2025-01-01 12:18:00,258,70.54684448242188,72.0
2025-01-01 12:19:00,259,92.21049499511719,84.0
2025-01-01 12:20:00,260,36.132415771484375,35.0
2025-01-01 12:21:00,261,68.89469909667969,82.0
2025-01-01 12:22:00,262,231.68218994140625,265.0
2025-01-01 12:23:00,263,177.6548309326172,190.0
2025-01-01 12:24:00,264,20.51638412475586,26.0
2025-01-01 12:25:00,265,49.273136138916016,48.0
2025-01-01 12:26:00,266,48.17188262939453,60.0
2025-01-01 12:27:00,267,188.08258056640625,195.0
2025-01-01 12:28:00,268,63.025535583496094,79.0
2025-01-01 12:29:00,269,69.55878448486328,79.0
2025-01-01 12:30:00,270,104.85931396484375,96.0
2025-01-01 12:31:00,271,39.46840286254883,48.0
2025-01-01 12:32:00,272,199.53663635253906,195.0
2025-01-01 12:33:00,273,28.13072395324707,34.0
2025-01-01 12:34:00,274,423.0963134765625,412.0
2025-01-01 12:35:00,275,163.41355895996094,174.0
2025-01-01 12:36:00,276,59.895301818847656,60.0
2025-01-01 12:37:00,277,41.98454666137695,50.0
2025-01-01 12:38:00,278,220.2288818359375,236.0
2025-01-01 12:39:00,279,156.68194580078125,176.0
2025-01-01 12:40:00,280,106.47457885742188,108.0
2025-01-01 12:41:00,281,88.18058776855469,59.0
2025-01-01 12:42:00,282,95.76806640625,94.0
2025-01-01 12:43:00,283,41.96968460083008,47.0
2025-01-01 12:44:00,284,47.084075927734375,48.0
2025-01-01 12:45:00,285,205.228759765625,191.0
2025-01-01 12:46:00,286,49.67887878417969,54.0
2025-01-01 12:47:00,287,87.84596252441406,91.0
2025-01-01 12:48:00,288,192.4648895263672,261.0
2025-01-01 12:49:00,289,427.7930603027344,539.0
2025-01-01 12:50:00,290,126.96678161621094,123.0
2025-01-01 12:51:00,291,185.27688598632812,213.0
2025-01-01 12:52:00,292,254.0755157470703,282.0
2025-01-01 12:53:00,293,73.93608093261719,90.0
2025-01-01 12:54:00,294,56.248558044433594,62.0
2025-01-01 12:55:00,295,358.8525390625,470.0
2025-01-01 12:56:00,296,126.25714874267578,129.0
2025-01-01 12:57:00,297,41.78571319580078,44.0
2025-01-01 12:58:00,298,55.84929275512695,57.0
2025-01-01 12:59:00,299,54.283809661865234,54.0
2025-01-01 13:00:00,300,61.38509750366211,59.0
2025-01-01 13:01:00,301,49.000816345214844,54.0
2025-01-01 13:02:00,302,48.33501434326172,54.0
2025-01-01 13:03:00,303,132.4625701904297,163.0
2025-01-01 13:04:00,304,23.242176055908203,23.0
2025-01-01 13:05:00,305,34.588775634765625,36.0
2025-01-01 13:06:00,306,199.63153076171875,195.0
2025-01-01 13:07:00,307,92.51318359375,92.0
2025-01-01 13:08:00,308,59.10554504394531,63.0
2025-01-01 13:09:00,309,214.08404541015625,217.0
2025-01-01 13:10:00,310,44.09376525878906,52.0
2025-01-01 13:11:00,311,47.30287170410156,48.0
2025-01-01 13:12:00,312,203.14913940429688,211.0
2025-01-01 13:13:00,313,123.0447769165039,107.0
2025-01-01 13:14:00,314,209.02658081054688,249.0
2025-01-01 13:15:00,315,106.22918701171875,113.0
